Key,Title,Student,Organization,Mentors
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghwY2hhaWdubwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvcGNoYWlnbm8MCxIHUHJvamVjdBiAgICAwLWbCgw,OWASP Hackademic Challenges - Complete set of challenges and improvements,Paul Chaignon,OWASP Foundation,"kpapapan, Liatsis Fotis"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpzaGl2YW1kMDAxDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9zaGl2YW1kMDAxDAsSB1Byb2plY3QYgICAgKCSnwoM,OWASP WebGoatPHP,Shivam Dixit,OWASP Foundation,"Mennouchi Islam Azeddine, Johanna Curiel"
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1zdWJoYXlhbl9pY2U5DAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9zdWJoYXlhbl9pY2U5DAsSB1Byb2plY3QYgICAgKDEjgoM,OWASP HACKADEMIC CHALLENGES: NEW CHALLENGES,Subhayan Roy Moulick,OWASP Foundation,"Dan Myshkin, Antonis"
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtkaHJ1dmdvZWw5MgwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvZGhydXZnb2VsOTIMCxIHUHJvamVjdBiAgICAwPaZCgw,Improve phpBB automated testing using Mink,Dhruv Goel,phpBB Forum Software,Andreas Fischer
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghkcmFnb29vbgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvZHJhZ29vb24MCxIHUHJvamVjdBiAgICAoJKfCgw,Extending Custom Profile Fields,Shitiz Garg,phpBB Forum Software,nickvergessen
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglnZWV0YWtzaGkMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2dlZXRha3NoaQwLEgdQcm9qZWN0GICAgIDA9pkKDA,KARMA EXTENSION,Geetakshi Batra,phpBB Forum Software,Marc Alexander
ahBzfmdvb2dsZS1tZWxhbmdlcl0LEgRVc2VyIhFhc2h1dG9zaGRodW5kaGFyYQwLEgdQcm9maWxlIiFnb29nbGUvZ3NvYzIwMTQvYXNodXRvc2hkaHVuZGhhcmEMCxIHUHJvamVjdBiAgICAgK6ZCgw,phpMyAdmin Interface Improvements,Ashutosh Dhundhara,phpMyAdmin,Marc Delisle
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtkaGFuYW5qYXk5MgwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvZGhhbmFuamF5OTIMCxIHUHJvamVjdBiAgICAwIidCgw,php Error Reporting,Dhananjay,phpMyAdmin,Michal Čihař
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZkc3Rvcm0MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2RzdG9ybQwLEgdQcm9qZWN0GICAgICAw5UKDA,User interface enhancements,Chirayu Chiripal,phpMyAdmin,Isaac Bennetch
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtlZHdhcmRjaGVuZwwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvZWR3YXJkY2hlbmcMCxIHUHJvamVjdBiAgICAwN-XCgw,SQL Query Console,Edward Cheng,phpMyAdmin,Michal Čihař
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgprYnlhc2hvZGhhDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9rYnlhc2hvZGhhDAsSB1Byb2plY3QYgICAgICumQoM,Refactoring: Designer/schema integration,Yashodha,phpMyAdmin,Madhura Jayaratne
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghzbWl0YTc4NgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvc21pdGE3ODYMCxIHUHJvamVjdBiAgICAoJKfCgw,Structure tools,Smita Kumari,phpMyAdmin,Marc Delisle
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdhdGxhbnRlDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9hdGxhbnRlDAsSB1Byb2plY3QYgICAgMC9lQoM,Advanced Dis interpreter for web browsers in Dart,Alexandre Esteves,Plan 9 from Bell Labs,Charles Forsyth
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgRjdWl5DAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC9jdWl5DAsSB1Byb2plY3QYgICAgLDxmwoM,Plan9 Kernel MCS lock with a Compatible Calling Interface,yan cui,Plan 9 from Bell Labs,Charles Forsyth
ahBzfmdvb2dsZS1tZWxhbmdlckELEgRVc2VyIgNkcmgMCxIHUHJvZmlsZSITZ29vZ2xlL2dzb2MyMDE0L2RyaAwLEgdQcm9qZWN0GICAgIDAp4wKDA,Improvements to the HTML5 draw server,David Hoskin,Plan 9 from Bell Labs,quanstro
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxmbGFtaW5ndG9hc3QMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2ZsYW1pbmd0b2FzdAwLEgdQcm9qZWN0GICAgICgxI4KDA,A Multi-Queue Scheduler for Plan 9,Jessica Yu,Plan 9 from Bell Labs,quanstro
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdwY291dGluDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9wY291dGluDAsSB1Byb2plY3QYgICAgMC1mwoM,Porting Raspberry Pi audio drivers to Plan 9,pcoutin,Plan 9 from Bell Labs,Steven Stallion
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxhbGJlcnRjYXNhZG8MCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2FsYmVydGNhc2FkbwwLEgdQcm9qZWN0GICAgICAw5UKDA,"New Plone 5 Theme, responsive mobile, tablet, desktop.",Albert,Plone Foundation,davidb
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgthbWFuMmFyb3JhMgwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvYW1hbjJhcm9yYTIMCxIHUHJvamVjdBiAgICAgOSRCgw,A new Plone Message Board,Aman Arora,Plone Foundation,Timo Stollenwerk
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdhaHVhbWFuDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9haHVhbWFuDAsSB1Byb2plY3QYgICAgKCOgQoM,Fitting superquadrics for simple and complex objects,Ana,Point Cloud Library (PCL),Marco A. Gutierrez
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgphbnVyYWdfMTIzDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9hbnVyYWdfMTIzDAsSB1Byb2plY3QYgICAgIDDlQoM,OpenCL Module for PCL,Anurag,Point Cloud Library (PCL),Alvaro Arizaga
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglhcm9pdGJlcmcMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2Fyb2l0YmVyZwwLEgdQcm9qZWN0GICAgICA14wKDA,Human action recognition from skeleton information,Alina Roitberg,Point Cloud Library (PCL),Matteo Munaro
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpkZXNpbmdoa2FyDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9kZXNpbmdoa2FyDAsSB1Byb2plY3QYgICAgMCcggoM,RGB-D Object Segmentation in Cluttered Indoor Environments,Karthik,Point Cloud Library (PCL),Zoltan-Csaba Marton
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghqaWxsaWFtZAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvamlsbGlhbWQMCxIHUHJvamVjdBiAgICAgK6ZCgw,Human action recognition from skeleton information,Jilliam Diaz Barros,Point Cloud Library (PCL),Federico Tombari
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZtZ2VzdG8MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L21nZXN0bwwLEgdQcm9qZWN0GICAgICArpkKDA,"""Object Discovery in Kinfu Data"" ",Manuel Gesto,Point Cloud Library (PCL),Federico Tombari
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgptaWxpdGFydTkyDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9taWxpdGFydTkyDAsSB1Byb2plY3QYgICAgODajQoM,Detecting People in Unconventional Poses,Militaru Andrei Iulian,Point Cloud Library (PCL),Alexandru Ichim
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgltc2Nob2VsZXIMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L21zY2hvZWxlcgwLEgdQcm9qZWN0GICAgICAuYQKDA,Automated benchmark generation for object-part segmentation,mschoeler,Point Cloud Library (PCL),Jeremie Papon
ahBzfmdvb2dsZS1tZWxhbmdlclcLEgRVc2VyIg53aWxsaWFtbmd1YXRlbQwLEgdQcm9maWxlIh5nb29nbGUvZ3NvYzIwMTQvd2lsbGlhbW5ndWF0ZW0MCxIHUHJvamVjdBiAgICAgMOVCgw,Bayesian Approach for fitting Geometric Models in 3D Point Clouds,William Nguatem,Point Cloud Library (PCL),Zoltan-Csaba Marton
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1hYXJ0aV9kd2l2ZWRpDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9hYXJ0aV9kd2l2ZWRpDAsSB1Byb2plY3QYgICAgKCGjQoM,Display of subsurface features in a virtual world,Aarti Dwivedi,Portland State University,percy
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgthcmluZGFtMTQwNQwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvYXJpbmRhbTE0MDUMCxIHUHJvamVjdBiAgICAwJyCCgw,A routability-driven placer for Printed Circuit Board design,Arindam Banerjee,Portland State University,Bart Massey
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdiYXJuZXNqDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9iYXJuZXNqDAsSB1Byb2plY3QYgICAgMCSiAoM,Thin Section Mineral Identification and Petrographic analysis ,Jon Barnes,Portland State University,percy
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtjaGFpdGFueWEwNQwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvY2hhaXRhbnlhMDUMCxIHUHJvamVjdBiAgICAwJyCCgw,Orthorectifying EM data in reference to a thin section image,Ponnathota Sai Chaitanya Reddy,Portland State University,percy
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpmb3JldmVyc2thDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9mb3JldmVyc2thDAsSB1Byb2plY3QYgICAgKCOgQoM,GSOC'14: Automotive Engine Management Based on ARM Processors,Adam Parker,Portland State University,Jenner Hanni
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxqZXNzZWRvd25pbmcMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2plc3NlZG93bmluZwwLEgdQcm9qZWN0GICAgIDAiJ0KDA,GeoDjango LIMS,JesseDowning,Portland State University,percy
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdqZmFsbG9uDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9qZmFsbG9uDAsSB1Byb2plY3QYgICAgMCcggoM,InfoMaps with a Single Record View,John Fallon,Portland State University,Weave/Georges Grinstein
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZsYnJvc3MMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2xicm9zcwwLEgdQcm9qZWN0GICAgICA14wKDA,User Interface widgets for LANDIS II simulation model,Lesley Bross,Portland State University,Robert Scheller
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghuc2VsZW04NAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvbnNlbGVtODQMCxIHUHJvamVjdBiAgICAgMOVCgw,Expanding WebWork: Quantitative Biology and Partial Differential Equations,Nelly_Selem,Portland State University,Bart Massey
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1zaHdldGFwdXJ1c2hlDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9zaHdldGFwdXJ1c2hlDAsSB1Byb2plY3QYgICAgMCjiQoM,Web-based analytic framework for multivariate analyses of ’omics’ data,Shweta Purushe,Portland State University,Weave/Georges Grinstein
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgx4aWFvbGVpaHVhbmcMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L3hpYW9sZWlodWFuZwwLEgdQcm9qZWN0GICAgICgkp8KDA,"Simultaneous Suicide Detection for Chinese ""Twitter"", Sina Weibo",Xiaolei Huang,Portland State University,David Chiu
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1mYWJyaXppb21lbGxvDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9mYWJyaXppb21lbGxvDAsSB1Byb2plY3QYgICAgKDnmAoM,Allow an unlogged table to be changed to logged,Fabrízio Mello,PostgreSQL Project,Stephen Frost
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1sdWJlbm5pa292YWF2DAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9sdWJlbm5pa292YWF2DAsSB1Byb2plY3QYgICAgIDXjAoM,Index-only scans for GIST,Anastasia,PostgreSQL Project,Heikki Linnakangas
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpxdWFkcm9jdWJlDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9xdWFkcm9jdWJlDAsSB1Byb2plY3QYgICAgMD2mQoM,Support KNN for SP-GiST,quadrocube,PostgreSQL Project,Alexander Korotkov
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgR2aW9kDAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC92aW9kDAsSB1Byb2plY3QYgICAgKDEjgoM,Implementing clustering algorithms in MADlib,Maxence Ahlouche,PostgreSQL Project,"Atri Sharma, Andreas Scherbaum"
ahBzfmdvb2dsZS1tZWxhbmdlclcLEgRVc2VyIg5hbmRyZWp0b2thcmNpawwLEgdQcm9maWxlIh5nb29nbGUvZ3NvYzIwMTQvYW5kcmVqdG9rYXJjaWsMCxIHUHJvamVjdBiAgICAwJyCCgw,Parameter space exploration for computational systems biology,Andrej Tokarčík,PRISM Model Checker,"Frits Dannenberg, Milan Ceska"
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxhcmNoaXR0YW5lamEMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2FyY2hpdHRhbmVqYQwLEgdQcm9qZWN0GICAgIDAnIIKDA,Prism: GSoC'14 Proposal,Archit Taneja,PRISM Model Checker,Vojtěch Forejt
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1qZW5zX2thdGVsYWFuDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9qZW5zX2thdGVsYWFuDAsSB1Byb2plY3QYgICAgIDDlQoM,Counterexamples for Discrete Time Markov Models,Jens Katelaan,PRISM Model Checker,Christian Dehnert
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgRsb3ZlDAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC9sb3ZlDAsSB1Byb2plY3QYgICAgMCInQoM,Model visualization and exploration,Lovejeet,PRISM Model Checker,"Mateusz Ujma, Dave Parker"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZtY29waWsMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L21jb3BpawwLEgdQcm9qZWN0GICAgICgxI4KDA,Enhanced discrete-event simulation,Marcin Copik,PRISM Model Checker,Vojtěch Forejt
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghwdWdnZWxsaQwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvcHVnZ2VsbGkMCxIHUHJvamVjdBiAgICAwIidCgw,Verification of PCTL Properties of MDPs with convex uncertainties in PRISM,Alberto Puggelli,PRISM Model Checker,Dave Parker
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1zdXBlcnh1ZXlpem91DAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9zdXBlcnh1ZXlpem91DAsSB1Byb2plY3QYgICAgMCInQoM,A Prototypical PRISM Extension for POMDPs,Xueyi Zou,PRISM Model Checker,Gethin Norman
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgl5dWFucWl4aWEMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3l1YW5xaXhpYQwLEgdQcm9qZWN0GICAgIDAtZsKDA,Qixia's proposal for parameter synthesis framework ,Qixia Yuan,PRISM Model Checker,"Jun Pang, Hongyang Qu"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdqaG4xMjkxDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9qaG4xMjkxDAsSB1Byb2plY3QYgICAgIC5hAoM,Project Tox Proposal,red,Project Tox,"nurupo, mannol, naxuroqa"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZqbWFyZWsMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2ptYXJlawwLEgdQcm9qZWN0GICAgICArpkKDA,A new Tox client,notsecure,Project Tox,irungentoo
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZvbGxpZWgMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L29sbGllaAwLEgdQcm9qZWN0GICAgICArpkKDA,Development of Android Client (Antox),Oliver H,Project Tox,Mark Winter
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZzaG9kYW4MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3Nob2RhbgwLEgdQcm9qZWN0GICAgICA14wKDA,Otruta - crypto-protected walkie-talkie tool,aln,Project Tox,Sean Qureshi
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxhbmlzaHNoYWgxMDEMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2FuaXNoc2hhaDEwMQwLEgdQcm9qZWN0GICAgICA8ogKDA,Implementing rubbersheeting in Leaflet.js for Mapknitter tool. ,Anish Shah,Public Laboratory for Open Technology and Science,"Bryan, gonzoearth"
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxqdXN0aW5tYW5sZXkMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2p1c3Rpbm1hbmxleQwLEgdQcm9qZWN0GICAgICA8ogKDA,MapKnitter Annotations using Fabric.js,Justin Manley,Public Laboratory for Open Technology and Science,"Jeffrey Warren, mathew lippincott"
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgttZXJjeW9yYW5naQwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvbWVyY3lvcmFuZ2kMCxIHUHJvamVjdBiAgICAgPKICgw,Sky Cam Enhancement - GSoC 2014,Mercy Orangi,Public Laboratory for Open Technology and Science,"Public Laboratory for Open Technology and Science, Ned Horning"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghzcmV5YW50aAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvc3JleWFudGgMCxIHUHJvamVjdBiAgICA4JmPCgw,"Automatic Spectrometer Calibration & Macros Module, Offline Version of SWB",Sreyanth,Public Laboratory for Open Technology and Science,"Don Blair, Jeffrey Warren"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZ4dmlkdW4MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3h2aWR1bgwLEgdQcm9qZWN0GICAgIDAnIIKDA,MapKnitter Enhancements.,Vidhun,Public Laboratory for Open Technology and Science,"Chris Fastie, mathew lippincott"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZhbXJhczEMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2FtcmFzMQwLEgdQcm9qZWN0GICAgIDAiJ0KDA,AstroPy: High performance ASCII table reader and memory view tables,Michael Mueller,Python Software Foundation,"Tom Aldcroft, Erik Bray, Michael Droettboom"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdhbml6YW1pDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9hbml6YW1pDAsSB1Byb2plY3QYgICAgIC5hAoM,Developing the WCSAxes Framework for plotting Astronomical Images - Astropy,Asra Nizami,Python Software Foundation,"Adrian Price-Whelan, Thomas Robitaille, Christoph Deil"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdic2lwb2N6DAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9ic2lwb2N6DAsSB1Byb2plY3QYgICAgICumQoM,Astropy: Enhancing the photutils package functionality ,Brigitta Sipőcz,Python Software Foundation,"Thomas Robitaille, Christoph Deil, Erik Tollerud"
ahBzfmdvb2dsZS1tZWxhbmdlclcLEgRVc2VyIg5idWNrZXRfYnJpZ2FkZQwLEgdQcm9maWxlIh5nb29nbGUvZ3NvYzIwMTQvYnVja2V0X2JyaWdhZGUMCxIHUHJvamVjdBiAgICAoPOGCgw,TARDIS-SN Restructuring and Optimization,Vytautas Jančauskas,Python Software Foundation,"Stuart Sim, Wolfgang Kerzendorf, Rollin Thomas"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZkZXJkb24MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2RlcmRvbgwLEgdQcm9qZWN0GICAgICAy54KDA,AstroPy: New remote services in astroquery package,Simon Liedtke,Python Software Foundation,"Thomas Robitaille, Adam Ginsburg, Christoph Deil"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghlaGFzaG1hbgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvZWhhc2htYW4MCxIHUHJvamVjdBiAgICAgLmECgw,"[OpenHatch] ""Open Source Comes to Campus"" Bug Set Creator & Organizer",Elana Hashman,Python Software Foundation,Asheesh Laroia
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtlcGl0cm9jaG9pZAwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvZXBpdHJvY2hvaWQMCxIHUHJvamVjdBiAgICAgLmECgw,Astropy: Designing and Implementing a Framework for Propagation of Uncertai,Mabry Cervin,Python Software Foundation,"Wolfgang Kerzendorf, Erik Tollerud"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdmcmNoZW5nDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9mcmNoZW5nDAsSB1Byb2plY3QYgICAgICumQoM,Missing Data handling in Python/statsmodels: ICE/MICE Multiple Imputation,Frank Cheng,Python Software Foundation,"Kerby Shedden, Josef Perktold"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZoYW1zYWwMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2hhbXNhbAwLEgdQcm9qZWN0GICAgIDgi5IKDA,"Scikit-learn - Add Sparse Input Support for Ensemble Methods, and Sparse Ou",Hamzeh Alsalhi,Python Software Foundation,"Arnaud Joly, Vlad NIculae"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdpc3NhbW91DAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9pc3NhbW91DAsSB1Byb2plY3QYgICAgMDflwoM,GSoC 2014: Extending Neural Networks Module for Scikit learn,Issam Laradji,Python Software Foundation,"James Bergstra, Olivier Grisel"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpqZW5ueXN0b25lDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9qZW5ueXN0b25lDAsSB1Byb2plY3QYgICAgMCcggoM,"SciPy/NumPy- enhancements in scipy.special (hyp2f1, sph_harm)",Janani,Python Software Foundation,"Pauli Virtanen, Ralf Gommers, Stéfan van der Walt"
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVqcDExMQwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvanAxMTEMCxIHUHJvamVjdBiAgICAgLmECgw,Pgmpy : Parsing from and writing to standard PGM file formats,Jaspreet Singh,Python Software Foundation,"Shikhar Nigam, Anavil Tripathi"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghqdW1lZGluYQwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvanVtZWRpbmEMCxIHUHJvamVjdBiAgICAgLmECgw,Scrapy Core API cleanup & per-spider settings,Julia Medina,Python Software Foundation,"Daniel Graña, Pablo Hoffman"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgprYWljaG9nYW1pDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9rYWljaG9nYW1pDAsSB1Byb2plY3QYgICAgIDyiAoM,SunPy : Re-implementation of sunpy.wcs as sunpy.coordinates using astropy,Asish Panda,Python Software Foundation,"Albert Shih, David PS, Steven Christe"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghsZWdnaXR0YQwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvbGVnZ2l0dGEMCxIHUHJvamVjdBiAgICAgK6ZCgw,MNE-Python: Support Deep Structures in Source Spaces,Alan Leggitt,Python Software Foundation,"Martin Luessi, Eric Larson"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgptYWhlc2hha3lhDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9tYWhlc2hha3lhDAsSB1Byb2plY3QYgICAgODBnAoM,scikit-learn: Locality sensitive Hashing for approximate neighbor search,maheshakya,Python Software Foundation,"Daniel Vainsencher, Robert Layton"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgltYWluYWtqYXMMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L21haW5ha2phcwwLEgdQcm9qZWN0GICAgICAv68KDA,MNE-Python: Web access to MEG data,Mainak Jas,Python Software Foundation,"Alex Gramfort, Denis Engemann"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgptYW5vamt1bWFyDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9tYW5vamt1bWFyDAsSB1Byb2plY3QYgICAgKCBigoM,Scikit-learn: Improved Linear Models,Manoj Kumar,Python Software Foundation,"Jaidev Deshpande, Alex Gramfort"
